9e-005,0.0666851,29.1956,2,0
-0.003262,-1.91551,22.8161,2,0
-7.3e-005,-0.0643415,22.7029,2,0
-0.000142,-0.106388,21.7978,2,0
0.000438,0.288576,21.6768,2,0
0.002263,1.99459,21.507,2,0
0.000334,0.321596,21.0187,2,0
0.000909,0.81928,20.8613,2,0
0.000909,0.81928,20.5115,2,0
0.000246,0.236864,20.4683,2,0
-2.2e-005,-0.0193906,19.5069,2,0
0.00023,0.141554,19.4713,2,0
0.000402,0.362322,19.3054,2,0
0.000186,0.179093,19.1292,2,0
-0.000163,-0.111056,19.0159,2,0
0.002781,2.45115,18.9508,2,0
-4.7e-005,-0.0196143,18.92,2,3
-0.000425,-0.177363,18.4952,2,3
0.000441,0.290552,18.4635,2,0
0.000441,0.290552,17.9623,2,0
0.000692,0.425893,17.8542,2,0
0.000116,0.11084,17.491,2,0
6.5e-005,0.0335025,16.9042,2,3
0.000711,0.452362,16.8619,2,0
-0.00014,-0.0721592,16.0232,2,3
0.00025,0.172331,15.8055,2,0
-0.001014,-0.715709,15.6101,2,1
-0.001438,-0.71683,15.3244,2,0
-0.001417,-1.00016,15.322,2,1
8.5e-005,0.0599953,15.3175,2,1
-0.000148,-0.141417,15.3022,2,0
-0.003531,-2.49228,15.2402,2,1
-0.001371,-0.96769,15.1178,2,1
-0.000163,-0.11505,14.9964,2,1
-0.002587,-1.82598,14.9676,2,1
0.000272,0.189314,14.8732,2,0
-0.000105,-0.0541194,14.8622,2,3
-0.001499,-1.05804,14.767,2,1
-0.002902,-1.69411,14.705,2,0
-0.0015,-1.05874,14.5606,2,1
4.4e-005,0.031411,14.4594,2,1
-0.000402,-0.283743,14.3435,2,1
0.00013,0.0917576,14.2259,2,1
-0.002019,-1.42507,14.1663,2,1
-0.002108,-1.48788,14.162,2,1
0.000501,0.348699,13.886,2,0
-0.00278,-1.9622,13.734,2,1
-0.000486,-0.195466,13.6877,2,3
3.4e-005,0.0225337,13.6603,2,0
-0.000858,-0.416065,13.3339,2,3
-7.9e-005,-0.0563971,13.2755,2,1
3.5e-005,0.024704,13.1426,2,1
0.00039,0.268454,13.086,2,0
-0.0027,-1.36229,13.0665,2,0
-0.000136,-0.0522603,13.0048,2,3
-0.000957,-0.407538,13.0026,2,3
0.000185,0.199244,12.8256,2,0
-0.000972,-0.473916,12.8174,2,0
-3.5e-005,-0.0252215,12.7889,2,0
0.000385,0.178479,12.7106,2,3
3.6e-005,0.0138336,12.5427,2,3
-0.000952,-0.365394,12.4623,2,3
-2.5e-005,-0.0170562,12.4372,2,0
-0.000434,-0.175476,12.3677,2,3
-0.000498,-0.191365,12.3562,2,3
0.000134,0.0527707,12.3465,2,3
-1.5e-005,-0.0102337,12.3197,2,0
-0.000261,-0.0994919,12.267,2,3
-7.9e-005,-0.0563971,12.1893,2,1
-0.000257,-0.206312,12.1496,2,1
-0.002844,-1.21893,12.055,2,3
0.000585,0.333691,12.0121,2,3
-0.000208,-0.116653,11.9912,2,3
0.000245,0.172928,11.8588,2,1
-0.000539,-0.293742,11.8003,2,1
-0.000556,-0.184989,11.7865,2,3
-0.000108,-0.0770998,11.5677,2,1
-0.000135,-0.0963748,11.5071,2,1
-0.000166,-0.0653727,11.5038,2,3
2.7e-005,0.0164654,11.4715,2,1
0.000127,0.0712255,11.4202,2,3
-5.9e-005,-0.0221191,11.395,2,3
-0.000328,-0.125892,11.2751,2,3
0.000354,0.118411,11.1904,2,3
0.002444,1.50695,11.0834,2,1
0.000577,0.295742,11.0575,2,3
-0.000692,-0.425893,11.0358,2,0
0.000188,0.071579,11.0074,2,3
-0.002316,-1.6347,10.9952,2,1
-0.000378,-0.19483,10.9645,2,3
0.000459,0.212784,10.8913,2,3
-0.000216,-0.173398,10.8721,2,1
0.001193,0.441787,10.8506,2,3
-0.00043,-0.127379,10.8293,2,3
0.000641,0.246591,10.7598,2,3
-0.000472,-0.245696,10.7502,2,3
-0.000427,-0.181838,10.718,2,3
0.000442,0.384159,10.7169,2,0
-0.000594,-0.398441,10.694,2,1
0.001683,0.867457,10.6411,2,3
0.00027,0.21417,10.5157,2,1
-0.000234,-0.0693176,10.5061,2,3
0.000121,0.0737893,10.4995,2,1
-0.000196,-0.138342,10.4852,2,1
-7e-005,-0.0257219,10.4826,2,3
-0.000995,-0.512846,10.4575,2,3
-0.001507,-0.448016,10.4496,2,3
-7.1e-005,-0.030853,10.4431,2,3
-0.000705,-0.194925,10.3641,2,3
0.000172,0.138076,10.35,2,1
-0.003235,-2.28335,10.3454,2,1
-5.3e-005,-0.0425468,10.3103,2,1
-1.7e-005,-0.0063733,10.3017,2,3
-0.001607,-1.29005,10.2198,2,1
-0.000342,-0.122955,10.2167,2,3
-0.000883,-0.358902,10.1883,2,3
-0.001601,-0.570457,10.1838,2,3
-0.000319,-0.169954,10.1686,2,3
-0.000765,-0.614119,10.1386,2,1
0.000252,0.153677,10.1169,2,1
-0.00071,-0.285557,10.0916,2,3
-0.003469,-1.64163,10.0861,2,0
-0.00116,-0.931213,10.0761,2,1
0.00039,0.237833,10.0691,2,1
-0.000154,-0.123627,10.0639,2,1
-0.002725,-0.698211,9.97258,2,3
-0.001078,-0.313304,9.96886,2,3
-0.000415,-0.333149,9.96329,2,1
0.000156,0.117233,9.96169,2,0
-0.000134,-0.0448222,9.93845,2,3
4e-006,0.00325285,9.93776,2,1
1e-005,0.00609829,9.93544,2,1
5.8e-005,0.0220829,9.93406,2,3
-0.001216,-0.387313,9.90166,2,3
-0.000389,-0.315581,9.89655,2,0
-0.00341,-3.17913,9.84045,2,0
7e-005,0.042688,9.8401,2,1
-0.003972,-1.87966,9.80956,2,0
-0.000287,-0.136205,9.79546,2,1
-0.000109,-0.058072,9.78862,2,3
-0.000234,-0.1427,9.74587,2,1
