Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	72.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	73.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	74.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	75.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	76.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	77.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	78.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	79.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	80.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	81.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	82.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	83.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	84.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	85.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	86.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	87.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	88.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	89.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	90.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	91.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	92.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	93.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	94.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	95.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	96.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	97.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	98.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	99.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	100.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	101.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	102.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	103.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	104.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	105.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	106.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	107.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	108.66666412353516	0	0	0	0	0	0	NaN	0	0	
20210604_QExHFX2_RSLC3_ADH_acidic-lib_sep_rep3_pl3	109.66666412353516	0	0	0	0	0	0	NaN	0	0	
