Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5584	-11240	-558.1	-39.54	0	-1.977	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5585	-11240	-558.3	-39.55	0	-1.978	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5586	-11250	-558.4	-39.56	0	-1.978	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5587	-11250	-558.6	-39.57	0	-1.978	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5588	-11250	-558.7	-39.58	0	-1.979	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5589	-11260	-558.9	-39.59	0	-1.98	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5590	-11260	-559	-39.6	0	-1.98	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5591	-11260	-559.1	-39.61	0	-1.98	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5592	-11260	-559.3	-39.62	0	-1.981	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5593	-11270	-559.4	-39.63	0	-1.982	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5594	-11270	-559.6	-39.64	0	-1.982	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5595	-11270	-559.7	-39.65	0	-1.982	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5596	-11280	-559.9	-39.66	0	-1.983	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5597	-11280	-560	-39.67	0	-1.984	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5598	-11280	-560.1	-39.68	0	-1.984	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5599	-11290	-560.3	-39.69	0	-1.984	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5600	-11290	-560.4	-39.7	0	-1.985	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5601	-11290	-560.6	-39.71	0	-1.986	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5602	-11290	-560.7	-39.72	0	-1.986	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5603	-11300	-560.9	-39.73	0	-1.986	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5604	-11300	-561	-39.74	0	-1.987	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5605	-11300	-561.1	-39.75	0	-1.988	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5606	-11310	-561.3	-39.76	0	-1.988	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5607	-11310	-561.4	-39.77	0	-1.988	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5608	-11310	-561.6	-39.78	0	-1.989	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5609	-11310	-561.7	-39.79	0	-1.99	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5610	-11320	-561.9	-39.8	0	-1.99	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5611	-11320	-562	-39.81	0	-1.991	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5612	-11320	-562.1	-39.82	0	-1.991	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5613	-11330	-562.3	-39.83	0	-1.992	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5614	-11330	-562.4	-39.84	0	-1.992	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5615	-11330	-562.6	-39.85	0	-1.992	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5616	-11330	-562.7	-39.86	0	-1.993	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5617	-11340	-562.8	-39.87	0	-1.993	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5618	-11340	-563	-39.88	0	-1.994	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5619	-11340	-563.1	-39.89	0	-1.995	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5620	-11350	-563.3	-39.9	0	-1.995	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5621	-11350	-563.4	-39.91	0	-1.996	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5622	-11350	-563.6	-39.92	0	-1.996	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5623	-11350	-563.7	-39.93	0	-1.996	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5624	-11360	-563.8	-39.94	0	-1.997	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5625	-11360	-564	-39.95	0	-1.997	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5626	-11360	-564.1	-39.96	0	-1.998	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5627	-11370	-564.3	-39.97	0	-1.999	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5628	-11370	-564.4	-39.98	0	-1.999	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5629	-11370	-564.6	-39.99	0	-2	0	0	0	0	
